Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-12-01 18:31:00-05:00,6046.25,6047.0,6045.75,6046.75,200,0.0,0.0
2024-12-01 18:32:00-05:00,6047.0,6047.0,6046.0,6046.25,105,0.0,0.0
2024-12-01 18:33:00-05:00,6046.0,6046.25,6045.25,6045.75,254,0.0,0.0
2024-12-01 18:34:00-05:00,6045.75,6046.25,6045.25,6046.25,141,0.0,0.0
2024-12-01 18:35:00-05:00,6046.25,6046.75,6046.25,6046.25,96,0.0,0.0
2024-12-01 18:36:00-05:00,6046.0,6046.0,6045.5,6045.5,205,0.0,0.0
2024-12-01 18:37:00-05:00,6045.5,6045.75,6045.25,6045.5,76,0.0,0.0
2024-12-01 18:38:00-05:00,6045.25,6045.25,6044.0,6044.5,391,0.0,0.0
2024-12-01 18:39:00-05:00,6044.5,6045.0,6044.25,6044.5,166,0.0,0.0
2024-12-01 18:40:00-05:00,6044.75,6045.25,6044.0,6045.25,165,0.0,0.0
2024-12-01 18:41:00-05:00,6045.25,6046.0,6045.25,6045.25,129,0.0,0.0
2024-12-01 18:42:00-05:00,6045.0,6045.0,6044.75,6044.75,50,0.0,0.0
2024-12-01 18:43:00-05:00,6045.0,6045.25,6044.5,6044.75,125,0.0,0.0
2024-12-01 18:44:00-05:00,6044.75,6045.0,6044.5,6044.75,88,0.0,0.0
2024-12-01 18:45:00-05:00,6044.75,6045.5,6044.5,6045.25,172,0.0,0.0
2024-12-01 18:46:00-05:00,6045.5,6046.0,6045.0,6045.5,150,0.0,0.0
2024-12-01 18:47:00-05:00,6045.5,6046.75,6045.5,6046.5,143,0.0,0.0
2024-12-01 18:48:00-05:00,6046.5,6047.0,6046.0,6046.25,157,0.0,0.0
2024-12-01 18:49:00-05:00,6046.25,6046.25,6045.75,6046.25,62,0.0,0.0
2024-12-01 18:50:00-05:00,6046.25,6047.0,6046.25,6046.75,95,0.0,0.0
2024-12-01 18:51:00-05:00,6046.75,6046.75,6045.75,6046.0,84,0.0,0.0
2024-12-01 18:52:00-05:00,6045.75,6045.75,6044.5,6044.75,145,0.0,0.0
2024-12-01 18:53:00-05:00,6045.0,6045.25,6045.0,6045.25,46,0.0,0.0
2024-12-01 18:54:00-05:00,6045.25,6045.75,6045.0,6045.25,78,0.0,0.0
2024-12-01 18:55:00-05:00,6045.25,6045.25,6044.5,6044.75,110,0.0,0.0
2024-12-01 18:56:00-05:00,6044.75,6045.25,6044.75,6044.75,27,0.0,0.0
2024-12-01 18:57:00-05:00,6044.75,6045.5,6044.75,6045.5,53,0.0,0.0
2024-12-01 18:58:00-05:00,6045.5,6045.75,6045.25,6045.5,29,0.0,0.0
2024-12-01 18:59:00-05:00,6045.75,6045.75,6045.25,6045.5,52,0.0,0.0
2024-12-01 19:00:00-05:00,6045.75,6047.75,6045.75,6047.25,335,0.0,0.0
2024-12-01 19:01:00-05:00,6047.25,6048.0,6047.0,6047.75,213,0.0,0.0
2024-12-01 19:02:00-05:00,6047.75,6048.25,6047.5,6047.75,116,0.0,0.0
2024-12-01 19:03:00-05:00,6048.0,6048.75,6048.0,6048.75,145,0.0,0.0
2024-12-01 19:04:00-05:00,6048.5,6048.75,6047.75,6048.25,142,0.0,0.0
2024-12-01 19:05:00-05:00,6048.25,6048.5,6047.75,6047.75,76,0.0,0.0
2024-12-01 19:06:00-05:00,6047.75,6049.25,6047.75,6048.5,165,0.0,0.0
2024-12-01 19:07:00-05:00,6048.5,6049.0,6048.0,6049.0,88,0.0,0.0
2024-12-01 19:08:00-05:00,6048.75,6048.75,6048.0,6048.5,120,0.0,0.0
2024-12-01 19:09:00-05:00,6048.5,6049.0,6048.5,6048.75,93,0.0,0.0
2024-12-01 19:10:00-05:00,6048.75,6049.0,6048.5,6049.0,90,0.0,0.0
2024-12-01 19:11:00-05:00,6049.0,6049.0,6047.25,6047.5,236,0.0,0.0
2024-12-01 19:12:00-05:00,6047.5,6047.5,6046.75,6047.5,142,0.0,0.0
2024-12-01 19:13:00-05:00,6047.5,6047.5,6047.0,6047.25,66,0.0,0.0
2024-12-01 19:14:00-05:00,6047.0,6047.0,6046.0,6046.25,182,0.0,0.0
2024-12-01 19:15:00-05:00,6046.25,6046.25,6044.25,6045.5,443,0.0,0.0
2024-12-01 19:16:00-05:00,6045.5,6046.25,6045.25,6045.75,211,0.0,0.0
2024-12-01 19:17:00-05:00,6045.5,6047.25,6045.25,6047.25,307,0.0,0.0
2024-12-01 19:18:00-05:00,6047.25,6048.5,6047.0,6048.0,204,0.0,0.0
2024-12-01 19:19:00-05:00,6048.0,6048.75,6047.75,6047.75,178,0.0,0.0
2024-12-01 19:20:00-05:00,6047.5,6048.5,6047.25,6048.5,98,0.0,0.0
2024-12-01 19:21:00-05:00,6048.5,6049.0,6048.25,6048.25,123,0.0,0.0
2024-12-01 19:22:00-05:00,6048.25,6048.25,6047.75,6048.0,97,0.0,0.0
2024-12-01 19:23:00-05:00,6048.0,6048.0,6047.75,6048.0,36,0.0,0.0
2024-12-01 19:24:00-05:00,6048.25,6048.75,6048.0,6048.75,77,0.0,0.0
2024-12-01 19:25:00-05:00,6048.75,6049.5,6048.75,6049.0,132,0.0,0.0
2024-12-01 19:26:00-05:00,6049.0,6049.0,6048.25,6048.5,111,0.0,0.0
2024-12-01 19:27:00-05:00,6048.75,6048.75,6048.5,6048.5,74,0.0,0.0
2024-12-01 19:28:00-05:00,6048.25,6048.5,6047.75,6047.75,84,0.0,0.0
2024-12-01 19:29:00-05:00,6047.5,6048.0,6047.0,6047.25,146,0.0,0.0
2024-12-01 19:30:00-05:00,6047.25,6047.5,6046.75,6047.0,155,0.0,0.0
2024-12-01 19:31:00-05:00,6047.0,6047.0,6046.5,6047.0,98,0.0,0.0
2024-12-01 19:32:00-05:00,6047.0,6047.0,6046.25,6046.25,51,0.0,0.0
2024-12-01 19:33:00-05:00,6046.5,6046.5,6044.5,6045.5,260,0.0,0.0
2024-12-01 19:34:00-05:00,6045.25,6045.5,6042.75,6043.25,479,0.0,0.0
2024-12-01 19:35:00-05:00,6043.5,6044.5,6042.75,6044.0,217,0.0,0.0
2024-12-01 19:36:00-05:00,6043.75,6044.0,6043.25,6043.75,83,0.0,0.0
2024-12-01 19:37:00-05:00,6043.5,6044.0,6043.25,6043.75,115,0.0,0.0
2024-12-01 19:38:00-05:00,6043.75,6044.5,6043.75,6044.25,109,0.0,0.0
2024-12-01 19:39:00-05:00,6044.25,6044.5,6043.5,6043.75,62,0.0,0.0
2024-12-01 19:40:00-05:00,6043.75,6044.0,6043.5,6043.5,93,0.0,0.0
2024-12-01 19:41:00-05:00,6043.5,6043.5,6043.0,6043.25,107,0.0,0.0
2024-12-01 19:42:00-05:00,6043.25,6043.5,6042.75,6043.0,77,0.0,0.0
2024-12-01 19:43:00-05:00,6043.0,6043.5,6042.75,6043.0,95,0.0,0.0
2024-12-01 19:44:00-05:00,6042.75,6043.25,6042.5,6042.75,134,0.0,0.0
2024-12-01 19:45:00-05:00,6042.75,6042.75,6042.0,6042.0,193,0.0,0.0
2024-12-01 19:46:00-05:00,6042.0,6043.25,6042.0,6042.75,167,0.0,0.0
2024-12-01 19:47:00-05:00,6042.75,6044.0,6042.75,6043.75,137,0.0,0.0
2024-12-01 19:48:00-05:00,6043.75,6043.75,6043.5,6043.75,58,0.0,0.0
2024-12-01 19:49:00-05:00,6044.0,6044.0,6043.5,6043.5,33,0.0,0.0
2024-12-01 19:50:00-05:00,6043.75,6043.75,6043.0,6043.25,124,0.0,0.0
2024-12-01 19:51:00-05:00,6043.25,6043.5,6043.0,6043.0,106,0.0,0.0
2024-12-01 19:52:00-05:00,6043.0,6044.0,6043.0,6043.75,153,0.0,0.0
2024-12-01 19:53:00-05:00,6043.75,6045.75,6043.75,6045.75,207,0.0,0.0
2024-12-01 19:54:00-05:00,6045.75,6046.0,6045.25,6045.75,107,0.0,0.0
2024-12-01 19:55:00-05:00,6045.75,6047.0,6045.75,6046.75,245,0.0,0.0
2024-12-01 19:56:00-05:00,6046.5,6046.75,6045.75,6045.75,97,0.0,0.0
2024-12-01 19:57:00-05:00,6045.5,6046.0,6045.25,6046.0,134,0.0,0.0
2024-12-01 19:58:00-05:00,6046.0,6046.0,6045.5,6045.5,81,0.0,0.0
2024-12-01 19:59:00-05:00,6045.5,6045.75,6044.75,6044.75,76,0.0,0.0
2024-12-01 20:00:00-05:00,6045.0,6045.0,6044.0,6044.5,193,0.0,0.0
2024-12-01 20:01:00-05:00,6044.25,6044.25,6043.5,6043.75,143,0.0,0.0
2024-12-01 20:02:00-05:00,6044.0,6044.5,6043.5,6043.75,143,0.0,0.0
2024-12-01 20:03:00-05:00,6043.75,6044.5,6043.25,6044.5,149,0.0,0.0
2024-12-01 20:04:00-05:00,6044.5,6044.75,6043.75,6044.0,119,0.0,0.0
2024-12-01 20:05:00-05:00,6043.75,6043.75,6043.25,6043.75,120,0.0,0.0
2024-12-01 20:06:00-05:00,6043.75,6043.75,6043.0,6043.0,81,0.0,0.0
2024-12-01 20:07:00-05:00,6043.25,6044.0,6043.0,6044.0,95,0.0,0.0
2024-12-01 20:08:00-05:00,6044.25,6045.5,6044.25,6045.0,181,0.0,0.0
2024-12-01 20:09:00-05:00,6045.0,6045.5,6045.0,6045.0,81,0.0,0.0
2024-12-01 20:10:00-05:00,6045.25,6046.5,6045.25,6046.25,107,0.0,0.0
2024-12-01 20:11:00-05:00,6046.5,6046.5,6046.0,6046.25,86,0.0,0.0
2024-12-01 20:12:00-05:00,6046.5,6047.0,6046.5,6046.75,109,0.0,0.0
2024-12-01 20:13:00-05:00,6046.75,6046.75,6046.25,6046.5,47,0.0,0.0
2024-12-01 20:14:00-05:00,6046.25,6046.75,6046.0,6046.25,99,0.0,0.0
2024-12-01 20:15:00-05:00,6046.25,6046.25,6045.75,6046.0,93,0.0,0.0
2024-12-01 20:16:00-05:00,6046.0,6046.0,6044.75,6044.75,95,0.0,0.0
2024-12-01 20:17:00-05:00,6044.5,6044.75,6044.25,6044.75,110,0.0,0.0
2024-12-01 20:18:00-05:00,6044.75,6044.75,6044.5,6044.5,67,0.0,0.0
2024-12-01 20:19:00-05:00,6044.5,6044.5,6044.25,6044.5,64,0.0,0.0
2024-12-01 20:20:00-05:00,6044.75,6045.25,6044.25,6044.5,107,0.0,0.0
2024-12-01 20:21:00-05:00,6044.25,6044.75,6044.25,6044.25,64,0.0,0.0
2024-12-01 20:22:00-05:00,6044.5,6045.0,6043.75,6043.75,98,0.0,0.0
2024-12-01 20:23:00-05:00,6043.75,6044.5,6043.75,6044.25,86,0.0,0.0
2024-12-01 20:24:00-05:00,6044.25,6045.0,6044.25,6045.0,45,0.0,0.0
2024-12-01 20:25:00-05:00,6045.0,6045.0,6044.5,6044.75,85,0.0,0.0
2024-12-01 20:26:00-05:00,6044.75,6045.5,6044.5,6045.25,52,0.0,0.0
2024-12-01 20:27:00-05:00,6045.25,6046.0,6044.75,6045.0,96,0.0,0.0
2024-12-01 20:28:00-05:00,6045.0,6045.0,6044.75,6045.0,69,0.0,0.0
2024-12-01 20:29:00-05:00,6045.25,6045.25,6044.75,6044.75,59,0.0,0.0
2024-12-01 20:30:00-05:00,6045.0,6045.5,6045.0,6045.25,100,0.0,0.0
2024-12-01 20:31:00-05:00,6045.5,6046.25,6045.25,6046.25,83,0.0,0.0
2024-12-01 20:32:00-05:00,6046.0,6046.25,6045.0,6045.25,106,0.0,0.0
2024-12-01 20:33:00-05:00,6045.5,6045.5,6045.25,6045.5,100,0.0,0.0
2024-12-01 20:34:00-05:00,6045.5,6045.5,6044.5,6045.25,126,0.0,0.0
2024-12-01 20:35:00-05:00,6045.25,6046.25,6045.25,6046.0,139,0.0,0.0
2024-12-01 20:36:00-05:00,6046.0,6046.5,6045.5,6045.75,73,0.0,0.0
2024-12-01 20:37:00-05:00,6046.0,6046.5,6045.75,6046.0,68,0.0,0.0
2024-12-01 20:38:00-05:00,6046.0,6046.0,6045.75,6046.0,55,0.0,0.0
2024-12-01 20:39:00-05:00,6046.25,6046.25,6045.25,6045.25,186,0.0,0.0
2024-12-01 20:40:00-05:00,6045.25,6045.5,6044.75,6045.5,157,0.0,0.0
2024-12-01 20:41:00-05:00,6045.5,6045.75,6045.25,6045.25,43,0.0,0.0
2024-12-01 20:42:00-05:00,6045.25,6045.5,6045.25,6045.25,75,0.0,0.0
2024-12-01 20:43:00-05:00,6045.25,6045.5,6045.0,6045.5,60,0.0,0.0
2024-12-01 20:44:00-05:00,6045.5,6045.5,6045.25,6045.25,53,0.0,0.0
2024-12-01 20:45:00-05:00,6045.0,6045.25,6045.0,6045.0,91,0.0,0.0
2024-12-01 20:46:00-05:00,6044.75,6045.25,6044.75,6045.0,78,0.0,0.0
2024-12-01 20:47:00-05:00,6045.0,6045.25,6044.75,6044.75,57,0.0,0.0
2024-12-01 20:48:00-05:00,6045.0,6045.25,6045.0,6045.25,52,0.0,0.0
2024-12-01 20:49:00-05:00,6045.0,6045.0,6044.5,6044.5,111,0.0,0.0
2024-12-01 20:50:00-05:00,6044.5,6044.5,6044.5,6044.5,72,0.0,0.0
2024-12-01 20:51:00-05:00,6044.25,6044.5,6044.0,6044.25,88,0.0,0.0
2024-12-01 20:52:00-05:00,6044.0,6044.25,6044.0,6044.0,87,0.0,0.0
2024-12-01 20:53:00-05:00,6044.25,6044.75,6044.25,6044.5,113,0.0,0.0
2024-12-01 20:54:00-05:00,6044.75,6044.75,6043.5,6043.5,136,0.0,0.0
2024-12-01 20:55:00-05:00,6043.5,6043.75,6043.0,6043.25,166,0.0,0.0
2024-12-01 20:56:00-05:00,6043.25,6043.5,6043.0,6043.0,119,0.0,0.0
2024-12-01 20:57:00-05:00,6043.25,6043.5,6043.25,6043.25,97,0.0,0.0
2024-12-01 20:58:00-05:00,6043.0,6043.0,6042.25,6042.25,158,0.0,0.0
2024-12-01 20:59:00-05:00,6042.5,6042.5,6042.25,6042.5,55,0.0,0.0
2024-12-01 21:00:00-05:00,6042.5,6042.75,6042.25,6042.25,131,0.0,0.0
2024-12-01 21:01:00-05:00,6042.25,6042.25,6041.5,6042.0,152,0.0,0.0
2024-12-01 21:02:00-05:00,6042.0,6042.0,6041.5,6041.5,177,0.0,0.0
2024-12-01 21:03:00-05:00,6041.5,6041.5,6041.0,6041.25,201,0.0,0.0
2024-12-01 21:04:00-05:00,6041.5,6041.5,6041.25,6041.5,76,0.0,0.0
2024-12-01 21:05:00-05:00,6041.75,6042.0,6041.5,6041.5,170,0.0,0.0
2024-12-01 21:06:00-05:00,6041.5,6042.0,6041.25,6041.25,79,0.0,0.0
2024-12-01 21:07:00-05:00,6041.25,6042.0,6041.25,6042.0,124,0.0,0.0
2024-12-01 21:08:00-05:00,6042.0,6042.25,6041.75,6042.0,67,0.0,0.0
2024-12-01 21:09:00-05:00,6042.0,6042.0,6041.5,6041.5,86,0.0,0.0
2024-12-01 21:10:00-05:00,6041.5,6041.75,6041.0,6041.75,107,0.0,0.0
2024-12-01 21:11:00-05:00,6041.75,6042.25,6041.75,6042.25,107,0.0,0.0
2024-12-01 21:12:00-05:00,6042.0,6042.25,6041.75,6041.75,72,0.0,0.0
2024-12-01 21:13:00-05:00,6041.75,6042.0,6041.5,6042.0,161,0.0,0.0
2024-12-01 21:14:00-05:00,6042.0,6042.0,6041.0,6041.0,103,0.0,0.0
2024-12-01 21:15:00-05:00,6041.0,6041.25,6040.75,6041.25,96,0.0,0.0
2024-12-01 21:16:00-05:00,6041.0,6041.25,6041.0,6041.25,77,0.0,0.0
2024-12-01 21:17:00-05:00,6041.25,6041.75,6041.25,6041.75,104,0.0,0.0
2024-12-01 21:18:00-05:00,6041.5,6042.75,6041.5,6042.75,156,0.0,0.0
2024-12-01 21:19:00-05:00,6042.75,6043.0,6042.75,6042.75,199,0.0,0.0
2024-12-01 21:20:00-05:00,6042.75,6042.75,6042.0,6042.25,131,0.0,0.0
2024-12-01 21:21:00-05:00,6042.0,6042.5,6042.0,6042.0,75,0.0,0.0
2024-12-01 21:22:00-05:00,6041.75,6042.0,6041.5,6041.75,83,0.0,0.0
2024-12-01 21:23:00-05:00,6041.75,6042.0,6041.5,6041.5,69,0.0,0.0
2024-12-01 21:24:00-05:00,6041.75,6042.0,6041.5,6041.5,92,0.0,0.0
2024-12-01 21:25:00-05:00,6041.75,6042.0,6041.75,6042.0,53,0.0,0.0
2024-12-01 21:26:00-05:00,6041.75,6041.75,6040.75,6041.25,109,0.0,0.0
2024-12-01 21:27:00-05:00,6041.0,6041.25,6041.0,6041.0,85,0.0,0.0
2024-12-01 21:28:00-05:00,6041.0,6041.25,6041.0,6041.25,88,0.0,0.0
2024-12-01 21:29:00-05:00,6041.25,6042.0,6041.25,6041.75,84,0.0,0.0
2024-12-01 21:30:00-05:00,6042.0,6042.25,6041.75,6042.0,123,0.0,0.0
2024-12-01 21:31:00-05:00,6042.0,6042.25,6041.75,6042.0,122,0.0,0.0
2024-12-01 21:32:00-05:00,6041.75,6041.75,6041.25,6041.5,94,0.0,0.0
2024-12-01 21:33:00-05:00,6041.5,6041.75,6041.0,6041.0,105,0.0,0.0
2024-12-01 21:34:00-05:00,6041.0,6041.25,6041.0,6041.25,113,0.0,0.0
2024-12-01 21:35:00-05:00,6041.25,6041.25,6041.0,6041.0,30,0.0,0.0
2024-12-01 21:36:00-05:00,6041.25,6041.5,6041.25,6041.5,90,0.0,0.0
2024-12-01 21:37:00-05:00,6041.25,6041.5,6041.25,6041.5,51,0.0,0.0
2024-12-01 21:38:00-05:00,6041.25,6041.75,6041.25,6041.5,67,0.0,0.0
2024-12-01 21:39:00-05:00,6041.5,6041.5,6041.0,6041.0,90,0.0,0.0
2024-12-01 21:40:00-05:00,6041.0,6041.25,6041.0,6041.25,103,0.0,0.0
2024-12-01 21:41:00-05:00,6041.25,6041.75,6041.25,6041.25,101,0.0,0.0
2024-12-01 21:42:00-05:00,6041.25,6041.5,6041.0,6041.5,87,0.0,0.0
2024-12-01 21:43:00-05:00,6041.5,6042.0,6041.5,6041.75,66,0.0,0.0
2024-12-01 21:44:00-05:00,6041.5,6041.75,6041.5,6041.5,31,0.0,0.0
2024-12-01 21:45:00-05:00,6041.75,6041.75,6041.5,6041.75,72,0.0,0.0
2024-12-01 21:46:00-05:00,6041.75,6041.75,6041.75,6041.75,15,0.0,0.0
2024-12-01 21:47:00-05:00,6041.5,6041.5,6041.25,6041.5,28,0.0,0.0
2024-12-01 21:48:00-05:00,6041.5,6042.25,6041.5,6042.0,179,0.0,0.0
2024-12-01 21:49:00-05:00,6042.0,6042.75,6042.0,6042.5,102,0.0,0.0
2024-12-01 21:50:00-05:00,6042.25,6042.5,6042.25,6042.5,31,0.0,0.0
2024-12-01 21:51:00-05:00,6042.5,6042.5,6041.75,6042.25,70,0.0,0.0
2024-12-01 21:52:00-05:00,6042.0,6042.25,6042.0,6042.0,16,0.0,0.0
2024-12-01 21:53:00-05:00,6042.25,6042.5,6042.0,6042.25,87,0.0,0.0
2024-12-01 21:54:00-05:00,6042.0,6042.0,6042.0,6042.0,27,0.0,0.0
2024-12-01 21:55:00-05:00,6041.75,6041.75,6041.5,6041.5,24,0.0,0.0
2024-12-01 21:56:00-05:00,6041.5,6041.75,6041.5,6041.75,91,0.0,0.0
2024-12-01 21:57:00-05:00,6042.0,6042.0,6041.75,6042.0,123,0.0,0.0
2024-12-01 21:58:00-05:00,6041.75,6041.75,6041.5,6041.5,43,0.0,0.0
2024-12-01 21:59:00-05:00,6041.5,6041.75,6041.25,6041.5,85,0.0,0.0
2024-12-01 22:00:00-05:00,6041.5,6042.25,6041.5,6042.0,79,0.0,0.0
2024-12-01 22:01:00-05:00,6042.25,6042.25,6042.0,6042.25,78,0.0,0.0
2024-12-01 22:02:00-05:00,6042.5,6042.75,6042.0,6042.0,65,0.0,0.0
2024-12-01 22:03:00-05:00,6042.25,6042.25,6041.75,6041.75,44,0.0,0.0
2024-12-01 22:04:00-05:00,6041.75,6041.75,6041.25,6041.25,47,0.0,0.0
2024-12-01 22:05:00-05:00,6041.5,6041.5,6041.25,6041.25,84,0.0,0.0
2024-12-01 22:06:00-05:00,6041.5,6041.5,6041.0,6041.0,117,0.0,0.0
2024-12-01 22:07:00-05:00,6041.25,6041.25,6041.0,6041.0,44,0.0,0.0
2024-12-01 22:08:00-05:00,6041.0,6041.0,6041.0,6041.0,32,0.0,0.0
2024-12-01 22:09:00-05:00,6041.0,6041.5,6041.0,6041.5,44,0.0,0.0
2024-12-01 22:10:00-05:00,6041.5,6041.5,6041.5,6041.5,47,0.0,0.0
2024-12-01 22:11:00-05:00,6041.5,6041.75,6041.25,6041.5,26,0.0,0.0
2024-12-01 22:12:00-05:00,6041.5,6041.5,6041.25,6041.25,48,0.0,0.0
2024-12-01 22:13:00-05:00,6041.25,6041.25,6041.0,6041.25,62,0.0,0.0
2024-12-01 22:14:00-05:00,6041.25,6041.25,6041.25,6041.25,49,0.0,0.0
2024-12-01 22:15:00-05:00,6041.25,6041.25,6041.0,6041.0,34,0.0,0.0
2024-12-01 22:16:00-05:00,6041.0,6041.5,6040.75,6041.5,100,0.0,0.0
2024-12-01 22:17:00-05:00,6041.5,6041.5,6041.25,6041.5,67,0.0,0.0
2024-12-01 22:18:00-05:00,6041.5,6041.5,6041.25,6041.5,49,0.0,0.0
2024-12-01 22:19:00-05:00,6041.5,6041.75,6041.5,6041.5,30,0.0,0.0
2024-12-01 22:20:00-05:00,6041.75,6041.75,6040.75,6041.0,216,0.0,0.0
2024-12-01 22:21:00-05:00,6041.0,6041.25,6041.0,6041.0,12,0.0,0.0
2024-12-01 22:22:00-05:00,6041.0,6041.0,6041.0,6041.0,28,0.0,0.0
2024-12-01 22:23:00-05:00,6041.0,6041.5,6040.75,6041.5,70,0.0,0.0
2024-12-01 22:24:00-05:00,6041.5,6041.75,6041.25,6041.5,53,0.0,0.0
2024-12-01 22:25:00-05:00,6041.5,6041.5,6041.25,6041.25,26,0.0,0.0
2024-12-01 22:26:00-05:00,6041.25,6041.5,6041.25,6041.5,77,0.0,0.0
2024-12-01 22:27:00-05:00,6041.5,6041.75,6041.5,6041.5,18,0.0,0.0
2024-12-01 22:28:00-05:00,6041.5,6042.0,6041.5,6041.75,75,0.0,0.0
2024-12-01 22:29:00-05:00,6041.75,6042.5,6041.75,6042.25,160,0.0,0.0
2024-12-01 22:30:00-05:00,6042.25,6042.25,6041.75,6042.0,84,0.0,0.0
2024-12-01 22:31:00-05:00,6042.0,6042.75,6042.0,6042.75,87,0.0,0.0
2024-12-01 22:32:00-05:00,6042.5,6042.75,6042.5,6042.75,61,0.0,0.0
2024-12-01 22:33:00-05:00,6042.5,6042.75,6041.75,6042.0,97,0.0,0.0
2024-12-01 22:34:00-05:00,6042.0,6042.25,6042.0,6042.25,55,0.0,0.0
2024-12-01 22:35:00-05:00,6042.0,6042.75,6042.0,6042.5,408,0.0,0.0
2024-12-01 22:36:00-05:00,6042.5,6042.5,6042.25,6042.25,100,0.0,0.0
2024-12-01 22:37:00-05:00,6042.0,6043.0,6042.0,6043.0,113,0.0,0.0
2024-12-01 22:38:00-05:00,6043.0,6043.0,6042.5,6042.5,37,0.0,0.0
2024-12-01 22:39:00-05:00,6042.25,6042.25,6041.75,6042.0,114,0.0,0.0
2024-12-01 22:40:00-05:00,6042.0,6042.25,6042.0,6042.25,56,0.0,0.0
2024-12-01 22:41:00-05:00,6042.0,6042.25,6042.0,6042.0,129,0.0,0.0
2024-12-01 22:42:00-05:00,6042.0,6042.0,6041.75,6041.75,101,0.0,0.0
2024-12-01 22:43:00-05:00,6042.0,6042.25,6042.0,6042.25,134,0.0,0.0
2024-12-01 22:44:00-05:00,6042.25,6042.25,6042.25,6042.25,34,0.0,0.0
2024-12-01 22:45:00-05:00,6042.25,6042.25,6042.0,6042.0,45,0.0,0.0
2024-12-01 22:46:00-05:00,6041.75,6042.25,6041.75,6041.75,103,0.0,0.0
2024-12-01 22:47:00-05:00,6041.75,6042.0,6041.75,6041.75,49,0.0,0.0
2024-12-01 22:48:00-05:00,6041.75,6041.75,6041.25,6041.25,112,0.0,0.0
2024-12-01 22:49:00-05:00,6041.5,6041.5,6041.0,6041.0,52,0.0,0.0
2024-12-01 22:50:00-05:00,6041.25,6041.5,6040.75,6040.75,79,0.0,0.0
2024-12-01 22:51:00-05:00,6040.75,6041.0,6040.0,6040.0,352,0.0,0.0
2024-12-01 22:52:00-05:00,6040.25,6040.5,6040.0,6040.0,143,0.0,0.0
2024-12-01 22:53:00-05:00,6039.75,6040.0,6039.0,6039.25,324,0.0,0.0
2024-12-01 22:54:00-05:00,6039.0,6039.5,6039.0,6039.5,159,0.0,0.0
2024-12-01 22:55:00-05:00,6039.5,6039.75,6039.0,6039.25,123,0.0,0.0
