Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-12-02 09:55:00-05:00,6040.2900390625,6040.2900390625,6038.18017578125,6039.2998046875,7378864,0.0,0.0
2024-12-02 09:56:00-05:00,6039.16015625,6039.16015625,6038.25,6038.5498046875,2052957,0.0,0.0
2024-12-02 09:57:00-05:00,6037.56982421875,6037.830078125,6036.66015625,6036.81005859375,10823610,0.0,0.0
2024-12-02 09:58:00-05:00,6036.81005859375,6038.009765625,6035.52001953125,6038.009765625,5577848,0.0,0.0
2024-12-02 09:59:00-05:00,6038.009765625,6038.97021484375,6038.009765625,6038.75,5807426,0.0,0.0
2024-12-02 10:00:00-05:00,6040.02001953125,6042.27978515625,6039.259765625,6042.27978515625,9840197,0.0,0.0
2024-12-02 10:01:00-05:00,6042.22998046875,6042.22998046875,6041.1201171875,6041.419921875,6855251,0.0,0.0
2024-12-02 10:02:00-05:00,6041.27978515625,6041.5,6039.490234375,6039.759765625,6929693,0.0,0.0
2024-12-02 10:03:00-05:00,6039.7099609375,6040.31982421875,6038.25,6040.31982421875,8430545,0.0,0.0
2024-12-02 10:04:00-05:00,6040.1201171875,6040.1201171875,6038.83984375,6039.35986328125,7460518,0.0,0.0
2024-12-02 10:05:00-05:00,6039.47998046875,6040.39990234375,6038.60009765625,6040.39990234375,6676459,0.0,0.0
2024-12-02 10:06:00-05:00,6040.41015625,6040.77001953125,6038.68017578125,6039.1298828125,7341561,0.0,0.0
2024-12-02 10:07:00-05:00,6039.02001953125,6041.0,6037.830078125,6040.58984375,6428695,0.0,0.0
2024-12-02 10:08:00-05:00,6040.56982421875,6041.16015625,6039.0498046875,6039.2099609375,6086615,0.0,0.0
2024-12-02 10:09:00-05:00,6039.14013671875,6039.919921875,6038.58984375,6038.759765625,5126324,0.0,0.0
2024-12-02 10:10:00-05:00,6038.75,6039.89990234375,6038.240234375,6039.6298828125,6063698,0.0,0.0
2024-12-02 10:11:00-05:00,6039.58984375,6041.10009765625,6039.330078125,6041.0,6774327,0.0,0.0
2024-12-02 10:12:00-05:00,6041.080078125,6041.759765625,6039.47021484375,6041.43994140625,6318856,0.0,0.0
2024-12-02 10:13:00-05:00,6041.39990234375,6042.0498046875,6040.39990234375,6040.490234375,5693951,0.0,0.0
2024-12-02 10:14:00-05:00,6040.490234375,6041.16015625,6040.18994140625,6041.1201171875,5574465,0.0,0.0
2024-12-02 10:15:00-05:00,6041.25,6042.0498046875,6041.2099609375,6041.47998046875,6272390,0.0,0.0
2024-12-02 10:16:00-05:00,6041.490234375,6042.10986328125,6041.43994140625,6041.81982421875,5255374,0.0,0.0
2024-12-02 10:17:00-05:00,6041.8701171875,6041.9501953125,6040.5,6041.52001953125,5449257,0.0,0.0
2024-12-02 10:18:00-05:00,6041.47021484375,6041.60986328125,6040.64990234375,6040.75,5130171,0.0,0.0
2024-12-02 10:19:00-05:00,6040.7099609375,6040.7099609375,6038.6201171875,6038.97998046875,5265550,0.0,0.0
2024-12-02 10:20:00-05:00,6038.990234375,6040.39013671875,6037.93017578125,6039.4599609375,5354996,0.0,0.0
2024-12-02 10:21:00-05:00,6039.41015625,6039.990234375,6038.6298828125,6039.41015625,4982778,0.0,0.0
2024-12-02 10:22:00-05:00,6039.18017578125,6039.6298828125,6039.0400390625,6039.5400390625,5430592,0.0,0.0
2024-12-02 10:23:00-05:00,6039.490234375,6040.97021484375,6039.490234375,6040.43017578125,5647874,0.0,0.0
2024-12-02 10:24:00-05:00,6040.43017578125,6040.7998046875,6040.080078125,6040.41015625,5570040,0.0,0.0
2024-12-02 10:25:00-05:00,6040.43994140625,6041.580078125,6040.43994140625,6041.02001953125,6272503,0.0,0.0
2024-12-02 10:26:00-05:00,6040.97998046875,6042.52978515625,6040.669921875,6042.27978515625,5946757,0.0,0.0
2024-12-02 10:27:00-05:00,6042.16015625,6043.02001953125,6041.72998046875,6042.10986328125,5851846,0.0,0.0
2024-12-02 10:28:00-05:00,6042.0498046875,6042.759765625,6041.919921875,6042.58984375,5538101,0.0,0.0
2024-12-02 10:29:00-05:00,6042.81005859375,6043.39013671875,6041.830078125,6043.0498046875,6493010,0.0,0.0
2024-12-02 10:30:00-05:00,6043.18017578125,6043.31005859375,6041.919921875,6042.830078125,7602698,0.0,0.0
2024-12-02 10:31:00-05:00,6042.830078125,6044.33984375,6042.52978515625,6044.27001953125,6820011,0.0,0.0
2024-12-02 10:32:00-05:00,6044.14990234375,6045.16015625,6043.64990234375,6044.56005859375,6631811,0.0,0.0
2024-12-02 10:33:00-05:00,6044.60986328125,6045.16015625,6044.43017578125,6045.10986328125,5850861,0.0,0.0
2024-12-02 10:34:00-05:00,6045.2099609375,6045.35986328125,6044.64990234375,6045.14013671875,6753721,0.0,0.0
2024-12-02 10:35:00-05:00,6045.25,6045.3701171875,6043.77978515625,6044.14990234375,6170633,0.0,0.0
2024-12-02 10:36:00-05:00,6044.2998046875,6046.33984375,6044.22021484375,6044.85986328125,7423063,0.0,0.0
2024-12-02 10:37:00-05:00,6044.7001953125,6044.7001953125,6042.1298828125,6043.52001953125,7602254,0.0,0.0
2024-12-02 10:38:00-05:00,6043.72998046875,6044.06005859375,6042.580078125,6043.89990234375,6727823,0.0,0.0
2024-12-02 10:39:00-05:00,6043.8798828125,6044.60009765625,6043.58984375,6044.14013671875,5891101,0.0,0.0
2024-12-02 10:40:00-05:00,6044.1298828125,6045.41015625,6044.1298828125,6044.89990234375,5912456,0.0,0.0
2024-12-02 10:41:00-05:00,6044.81005859375,6045.5,6044.2998046875,6045.47998046875,5918919,0.0,0.0
2024-12-02 10:42:00-05:00,6045.490234375,6045.68017578125,6044.9599609375,6045.35986328125,5983323,0.0,0.0
2024-12-02 10:43:00-05:00,6045.43017578125,6045.85009765625,6045.08984375,6045.18017578125,6022228,0.0,0.0
2024-12-02 10:44:00-05:00,6045.10009765625,6045.10009765625,6043.41015625,6043.41015625,5482235,0.0,0.0
2024-12-02 10:45:00-05:00,6043.41015625,6044.18994140625,6043.3798828125,6043.64990234375,5283373,0.0,0.0
2024-12-02 10:46:00-05:00,6043.60986328125,6044.3701171875,6043.580078125,6044.02978515625,4538231,0.0,0.0
2024-12-02 10:47:00-05:00,6044.06982421875,6044.490234375,6043.18994140625,6043.259765625,5847084,0.0,0.0
2024-12-02 10:48:00-05:00,6043.27001953125,6043.8701171875,6042.56005859375,6043.240234375,4791763,0.0,0.0
2024-12-02 10:49:00-05:00,6043.27978515625,6044.77001953125,6043.27978515625,6044.75,4746437,0.0,0.0
2024-12-02 10:50:00-05:00,6044.77978515625,6044.77978515625,6040.25,6040.68017578125,6023335,0.0,0.0
2024-12-02 10:51:00-05:00,6040.68017578125,6041.68994140625,6040.259765625,6040.43994140625,5053871,0.0,0.0
2024-12-02 10:52:00-05:00,6040.1298828125,6041.2900390625,6038.7900390625,6041.240234375,4943724,0.0,0.0
2024-12-02 10:53:00-05:00,6041.18994140625,6041.419921875,6040.25,6041.27001953125,4664789,0.0,0.0
2024-12-02 10:54:00-05:00,6041.22998046875,6041.3798828125,6040.56005859375,6041.14013671875,4968104,0.0,0.0
2024-12-02 10:55:00-05:00,6041.0498046875,6041.1298828125,6038.41015625,6038.5498046875,5003897,0.0,0.0
2024-12-02 10:56:00-05:00,6038.6201171875,6039.009765625,6037.58984375,6037.6298828125,4031764,0.0,0.0
2024-12-02 10:57:00-05:00,6037.66015625,6037.72998046875,6035.72998046875,6036.2998046875,4589985,0.0,0.0
2024-12-02 10:58:00-05:00,6036.240234375,6037.35986328125,6035.97021484375,6036.77978515625,3975617,0.0,0.0
2024-12-02 10:59:00-05:00,6036.830078125,6038.06982421875,6035.509765625,6038.06982421875,4726600,0.0,0.0
2024-12-02 11:00:00-05:00,6038.18017578125,6038.18017578125,6036.9599609375,6037.2099609375,4775769,0.0,0.0
2024-12-02 11:01:00-05:00,6037.4501953125,6038.0498046875,6037.169921875,6037.35986328125,4935449,0.0,0.0
2024-12-02 11:02:00-05:00,6037.3798828125,6037.39990234375,6035.35986328125,6035.6298828125,6385736,0.0,0.0
2024-12-02 11:03:00-05:00,6035.7099609375,6036.669921875,6035.52001953125,6036.3798828125,4564928,0.0,0.0
2024-12-02 11:04:00-05:00,6036.31982421875,6036.35009765625,6035.330078125,6036.2099609375,4062886,0.0,0.0
2024-12-02 11:05:00-05:00,6036.31982421875,6036.64990234375,6036.009765625,6036.41015625,2877978,0.0,0.0
2024-12-02 11:07:00-05:00,6039.6201171875,6040.4501953125,6039.5498046875,6040.31982421875,12983148,0.0,0.0
2024-12-02 11:08:00-05:00,6039.990234375,6040.18994140625,6039.1298828125,6039.33984375,4449294,0.0,0.0
2024-12-02 11:09:00-05:00,6039.27978515625,6042.52978515625,6039.27978515625,6042.47998046875,4955621,0.0,0.0
2024-12-02 11:10:00-05:00,6042.490234375,6043.7998046875,6042.490234375,6043.2998046875,4391370,0.0,0.0
2024-12-02 11:11:00-05:00,6043.330078125,6043.56005859375,6041.68017578125,6041.89990234375,4608618,0.0,0.0
2024-12-02 11:12:00-05:00,6041.77001953125,6042.990234375,6041.68017578125,6042.72021484375,4716133,0.0,0.0
2024-12-02 11:13:00-05:00,6042.7001953125,6043.58984375,6042.64013671875,6043.5,4303842,0.0,0.0
2024-12-02 11:14:00-05:00,6043.56982421875,6043.7900390625,6041.64013671875,6042.8701171875,4784489,0.0,0.0
2024-12-02 11:15:00-05:00,6042.89990234375,6043.39990234375,6042.43994140625,6042.7998046875,4517578,0.0,0.0
2024-12-02 11:16:00-05:00,6042.81982421875,6044.08984375,6042.669921875,6043.72998046875,4371944,0.0,0.0
2024-12-02 11:17:00-05:00,6043.7001953125,6043.7099609375,6042.509765625,6043.169921875,3441651,0.0,0.0
2024-12-02 11:18:00-05:00,6043.18017578125,6043.31005859375,6042.39013671875,6042.64013671875,5408298,0.0,0.0
2024-12-02 11:19:00-05:00,6042.7900390625,6044.18017578125,6042.740234375,6043.4501953125,5299773,0.0,0.0
2024-12-02 11:20:00-05:00,6043.56982421875,6043.60986328125,6041.60009765625,6043.22998046875,5286164,0.0,0.0
2024-12-02 11:21:00-05:00,6043.31005859375,6043.31982421875,6041.240234375,6041.39013671875,3622972,0.0,0.0
2024-12-02 11:22:00-05:00,6041.25,6041.4599609375,6040.60986328125,6041.22998046875,5841539,0.0,0.0
2024-12-02 11:23:00-05:00,6041.2998046875,6041.31982421875,6040.18994140625,6041.240234375,5353754,0.0,0.0
2024-12-02 11:24:00-05:00,6041.22021484375,6041.7998046875,6040.66015625,6041.47998046875,5248975,0.0,0.0
2024-12-02 11:25:00-05:00,6041.60986328125,6042.6201171875,6040.97021484375,6042.6201171875,4765123,0.0,0.0
2024-12-02 11:26:00-05:00,6042.43017578125,6043.4501953125,6042.43017578125,6043.22021484375,6224751,0.0,0.0
2024-12-02 11:27:00-05:00,6043.18994140625,6043.81982421875,6043.18994140625,6043.35009765625,4274822,0.0,0.0
2024-12-02 11:28:00-05:00,6043.47998046875,6044.02978515625,6043.27001953125,6043.6298828125,4508823,0.0,0.0
2024-12-02 11:29:00-05:00,6043.64013671875,6043.89013671875,6043.0400390625,6043.4501953125,4130089,0.0,0.0
2024-12-02 11:30:00-05:00,6043.419921875,6044.509765625,6043.419921875,6044.509765625,4479518,0.0,0.0
2024-12-02 11:31:00-05:00,6044.43017578125,6044.43017578125,6042.830078125,6043.52001953125,5096341,0.0,0.0
2024-12-02 11:32:00-05:00,6043.509765625,6044.2001953125,6042.97998046875,6044.2001953125,4377811,0.0,0.0
2024-12-02 11:33:00-05:00,6044.27001953125,6044.490234375,6043.509765625,6043.58984375,4472323,0.0,0.0
2024-12-02 11:34:00-05:00,6043.60986328125,6044.27001953125,6042.83984375,6043.330078125,5031225,0.0,0.0
2024-12-02 11:35:00-05:00,6043.43017578125,6044.27978515625,6043.27978515625,6044.22021484375,4901689,0.0,0.0
2024-12-02 11:36:00-05:00,6044.330078125,6044.81005859375,6043.8798828125,6044.6298828125,5372964,0.0,0.0
2024-12-02 11:37:00-05:00,6044.39990234375,6044.83984375,6044.1298828125,6044.64990234375,5262141,0.0,0.0
2024-12-02 11:38:00-05:00,6044.5498046875,6044.669921875,6044.35986328125,6044.52001953125,4704384,0.0,0.0
2024-12-02 11:39:00-05:00,6044.580078125,6046.509765625,6044.580078125,6045.97998046875,4962144,0.0,0.0
2024-12-02 11:40:00-05:00,6046.06005859375,6047.10986328125,6045.740234375,6047.10986328125,4737126,0.0,0.0
2024-12-02 11:41:00-05:00,6047.08984375,6047.8701171875,6047.080078125,6047.18017578125,4611514,0.0,0.0
2024-12-02 11:42:00-05:00,6047.169921875,6047.7900390625,6047.1298828125,6047.3798828125,4390164,0.0,0.0
2024-12-02 11:43:00-05:00,6047.35009765625,6047.83984375,6047.25,6047.77001953125,4114332,0.0,0.0
2024-12-02 11:44:00-05:00,6047.77978515625,6047.7900390625,6046.169921875,6046.7001953125,4677415,0.0,0.0
2024-12-02 11:45:00-05:00,6046.72021484375,6047.60986328125,6046.64013671875,6047.5400390625,4045981,0.0,0.0
2024-12-02 11:46:00-05:00,6047.5,6048.419921875,6047.25,6048.39990234375,4379796,0.0,0.0
2024-12-02 11:47:00-05:00,6048.27001953125,6048.60009765625,6048.10986328125,6048.4599609375,3870951,0.0,0.0
2024-12-02 11:48:00-05:00,6048.4599609375,6048.89013671875,6048.3798828125,6048.60986328125,4233595,0.0,0.0
2024-12-02 11:49:00-05:00,6048.5400390625,6048.81982421875,6047.91015625,6048.64990234375,3892033,0.0,0.0
2024-12-02 11:50:00-05:00,6048.77001953125,6049.02978515625,6048.2998046875,6048.93994140625,3966142,0.0,0.0
2024-12-02 11:51:00-05:00,6048.83984375,6048.89013671875,6048.25,6048.64013671875,3934216,0.0,0.0
2024-12-02 11:52:00-05:00,6048.7099609375,6049.14013671875,6048.4501953125,6048.5400390625,4134138,0.0,0.0
2024-12-02 11:53:00-05:00,6048.56982421875,6048.72021484375,6046.0498046875,6046.6201171875,3872389,0.0,0.0
2024-12-02 11:54:00-05:00,6046.5,6046.68017578125,6046.08984375,6046.56005859375,3336407,0.0,0.0
2024-12-02 11:55:00-05:00,6046.60009765625,6046.60009765625,6046.009765625,6046.330078125,3396665,0.0,0.0
2024-12-02 11:56:00-05:00,6046.25,6046.25,6044.31005859375,6045.39990234375,3903989,0.0,0.0
2024-12-02 11:57:00-05:00,6045.6298828125,6047.35009765625,6045.6201171875,6047.18994140625,3598793,0.0,0.0
2024-12-02 11:58:00-05:00,6047.14990234375,6047.22021484375,6046.93017578125,6047.0,3700472,0.0,0.0
2024-12-02 11:59:00-05:00,6046.990234375,6047.330078125,6046.66015625,6046.97021484375,3835187,0.0,0.0
2024-12-02 12:00:00-05:00,6047.02001953125,6048.08984375,6047.02001953125,6048.06982421875,3927296,0.0,0.0
2024-12-02 12:01:00-05:00,6048.10986328125,6049.16015625,6047.89013671875,6049.1298828125,3576560,0.0,0.0
2024-12-02 12:02:00-05:00,6049.31982421875,6049.52001953125,6048.9501953125,6049.2099609375,3258000,0.0,0.0
2024-12-02 12:03:00-05:00,6049.14013671875,6049.490234375,6048.77001953125,6049.25,3239000,0.0,0.0
2024-12-02 12:04:00-05:00,6049.14013671875,6049.93017578125,6049.14013671875,6049.7099609375,3059000,0.0,0.0
2024-12-02 12:05:00-05:00,6049.740234375,6049.740234375,6048.0,6048.72021484375,3497000,0.0,0.0
2024-12-02 12:06:00-05:00,6048.68017578125,6049.14990234375,6048.259765625,6048.8701171875,3166000,0.0,0.0
2024-12-02 12:07:00-05:00,6048.89990234375,6050.1201171875,6048.81005859375,6049.93994140625,4105000,0.0,0.0
2024-12-02 12:08:00-05:00,6049.990234375,6050.2099609375,6049.43994140625,6049.97021484375,3569000,0.0,0.0
2024-12-02 12:09:00-05:00,6049.9501953125,6050.14990234375,6049.5400390625,6049.97998046875,3142000,0.0,0.0
2024-12-02 12:10:00-05:00,6050.08984375,6050.169921875,6049.6298828125,6049.72998046875,4271000,0.0,0.0
2024-12-02 12:11:00-05:00,6049.759765625,6049.77001953125,6048.43994140625,6048.64013671875,4168000,0.0,0.0
2024-12-02 12:12:00-05:00,6048.580078125,6049.490234375,6048.43994140625,6049.080078125,3951000,0.0,0.0
2024-12-02 12:13:00-05:00,6049.259765625,6049.990234375,6049.14013671875,6049.75,3891000,0.0,0.0
2024-12-02 12:14:00-05:00,6049.81982421875,6049.81982421875,6049.22021484375,6049.75,4031000,0.0,0.0
2024-12-02 12:15:00-05:00,6049.72998046875,6050.7099609375,6049.72998046875,6050.3701171875,4590000,0.0,0.0
2024-12-02 12:16:00-05:00,6050.330078125,6050.35986328125,6049.52978515625,6049.52978515625,4265000,0.0,0.0
2024-12-02 12:17:00-05:00,6049.47998046875,6049.77978515625,6049.0,6049.39990234375,4104000,0.0,0.0
2024-12-02 12:18:00-05:00,6049.419921875,6049.759765625,6049.2001953125,6049.5400390625,4116000,0.0,0.0
2024-12-02 12:19:00-05:00,6049.5498046875,6049.56982421875,6048.81005859375,6049.0,3836000,0.0,0.0
2024-12-02 12:20:00-05:00,6049.0498046875,6049.60009765625,6047.990234375,6048.2900390625,6803000,0.0,0.0
2024-12-02 12:21:00-05:00,6048.35009765625,6048.7998046875,6048.080078125,6048.509765625,3498000,0.0,0.0
2024-12-02 12:22:00-05:00,6048.5400390625,6049.41015625,6048.5400390625,6049.35986328125,3286000,0.0,0.0
2024-12-02 12:23:00-05:00,6049.4599609375,6050.419921875,6049.35986328125,6049.93994140625,4772000,0.0,0.0
2024-12-02 12:24:00-05:00,6049.8701171875,6050.5498046875,6049.81982421875,6050.31005859375,3490000,0.0,0.0
2024-12-02 12:25:00-05:00,6050.35986328125,6050.35986328125,6049.0,6049.2001953125,4132000,0.0,0.0
2024-12-02 12:26:00-05:00,6049.02001953125,6049.02001953125,6048.2900390625,6048.419921875,4257000,0.0,0.0
2024-12-02 12:27:00-05:00,6048.419921875,6048.47998046875,6047.93017578125,6048.31005859375,4882000,0.0,0.0
2024-12-02 12:28:00-05:00,6048.259765625,6048.27978515625,6045.83984375,6045.97998046875,7216000,0.0,0.0
2024-12-02 12:29:00-05:00,6046.009765625,6046.240234375,6045.81005859375,6045.830078125,5701000,0.0,0.0
2024-12-02 12:30:00-05:00,6045.740234375,6045.93017578125,6044.64013671875,6044.83984375,4588000,0.0,0.0
2024-12-02 12:31:00-05:00,6044.85986328125,6046.0498046875,6044.56982421875,6046.0498046875,4446000,0.0,0.0
2024-12-02 12:32:00-05:00,6046.10009765625,6047.2001953125,6046.06005859375,6047.2001953125,4036000,0.0,0.0
2024-12-02 12:33:00-05:00,6047.14990234375,6047.14990234375,6046.22998046875,6046.64990234375,3167000,0.0,0.0
2024-12-02 12:34:00-05:00,6046.669921875,6047.0498046875,6046.0,6046.8701171875,3116000,0.0,0.0
2024-12-02 12:35:00-05:00,6046.89990234375,6047.81005859375,6046.89990234375,6047.81005859375,4386000,0.0,0.0
2024-12-02 12:36:00-05:00,6047.83984375,6048.0400390625,6047.52978515625,6047.91015625,4233000,0.0,0.0
2024-12-02 12:37:00-05:00,6047.93017578125,6048.02001953125,6046.72998046875,6046.97021484375,4300000,0.0,0.0
2024-12-02 12:38:00-05:00,6046.990234375,6047.240234375,6046.669921875,6047.06005859375,4197000,0.0,0.0
2024-12-02 12:39:00-05:00,6047.02978515625,6047.25,6046.39013671875,6047.1201171875,3606000,0.0,0.0
2024-12-02 12:40:00-05:00,6047.0498046875,6047.39013671875,6046.16015625,6046.2998046875,3457000,0.0,0.0
2024-12-02 12:41:00-05:00,6046.06982421875,6047.0498046875,6046.06982421875,6046.75,3786000,0.0,0.0
2024-12-02 12:42:00-05:00,6046.75,6048.08984375,6046.39013671875,6048.02978515625,3878000,0.0,0.0
2024-12-02 12:43:00-05:00,6047.97021484375,6048.02001953125,6047.64990234375,6047.81005859375,3239000,0.0,0.0
2024-12-02 12:44:00-05:00,6047.77001953125,6048.39990234375,6047.6201171875,6047.9501953125,5445000,0.0,0.0
2024-12-02 12:45:00-05:00,6047.990234375,6048.27978515625,6047.81982421875,6048.27001953125,3840000,0.0,0.0
2024-12-02 12:46:00-05:00,6048.240234375,6048.5400390625,6047.77978515625,6048.39013671875,3414000,0.0,0.0
2024-12-02 12:47:00-05:00,6048.47021484375,6048.68994140625,6048.240234375,6048.39990234375,3633000,0.0,0.0
2024-12-02 12:48:00-05:00,6048.41015625,6048.81005859375,6047.5,6047.7998046875,2928000,0.0,0.0
2024-12-02 12:49:00-05:00,6047.759765625,6048.27001953125,6047.72021484375,6048.0498046875,3041000,0.0,0.0
2024-12-02 12:50:00-05:00,6048.080078125,6048.43017578125,6047.8798828125,6048.33984375,3279000,0.0,0.0
2024-12-02 12:51:00-05:00,6048.35986328125,6048.56982421875,6048.16015625,6048.509765625,2823000,0.0,0.0
2024-12-02 12:52:00-05:00,6048.5400390625,6048.7998046875,6048.31982421875,6048.72021484375,3408000,0.0,0.0
2024-12-02 12:53:00-05:00,6048.68017578125,6048.8701171875,6047.93994140625,6048.18994140625,3584000,0.0,0.0
2024-12-02 12:54:00-05:00,6048.10009765625,6048.4599609375,6047.77001953125,6048.4599609375,3314000,0.0,0.0
2024-12-02 12:55:00-05:00,6048.39990234375,6048.93994140625,6048.3798828125,6048.39990234375,3306000,0.0,0.0
2024-12-02 12:56:00-05:00,6048.43994140625,6048.7900390625,6048.39990234375,6048.66015625,3841000,0.0,0.0
2024-12-02 12:57:00-05:00,6048.6201171875,6048.89013671875,6048.2001953125,6048.43017578125,4250000,0.0,0.0
2024-12-02 12:58:00-05:00,6048.4599609375,6048.4599609375,6047.06982421875,6047.64990234375,3699000,0.0,0.0
2024-12-02 12:59:00-05:00,6047.669921875,6047.7099609375,6046.4599609375,6046.4599609375,4684000,0.0,0.0
2024-12-02 13:00:00-05:00,6046.39013671875,6046.5498046875,6045.5,6045.5,4621000,0.0,0.0
2024-12-02 13:01:00-05:00,6045.43017578125,6045.7998046875,6045.25,6045.35986328125,3886000,0.0,0.0
2024-12-02 13:02:00-05:00,6045.35986328125,6045.3701171875,6044.64990234375,6045.3701171875,4272000,0.0,0.0
2024-12-02 13:03:00-05:00,6045.419921875,6046.89013671875,6045.2998046875,6046.7900390625,4588000,0.0,0.0
2024-12-02 13:04:00-05:00,6046.759765625,6047.10009765625,6046.759765625,6046.85009765625,3487000,0.0,0.0
2024-12-02 13:05:00-05:00,6046.8701171875,6047.35986328125,6046.08984375,6046.31982421875,3227000,0.0,0.0
2024-12-02 13:06:00-05:00,6046.18994140625,6046.9599609375,6045.7099609375,6046.9599609375,3762000,0.0,0.0
2024-12-02 13:07:00-05:00,6046.89990234375,6047.14013671875,6046.27001953125,6046.4599609375,2673000,0.0,0.0
2024-12-02 13:08:00-05:00,6046.43994140625,6046.4599609375,6045.669921875,6045.93017578125,3110000,0.0,0.0
2024-12-02 13:09:00-05:00,6045.93994140625,6046.31982421875,6045.68994140625,6045.83984375,2953000,0.0,0.0
2024-12-02 13:10:00-05:00,6045.85986328125,6046.06005859375,6045.43994140625,6045.580078125,2749000,0.0,0.0
2024-12-02 13:11:00-05:00,6045.7099609375,6045.7099609375,6044.77001953125,6044.9599609375,3095000,0.0,0.0
2024-12-02 13:12:00-05:00,6044.9501953125,6045.97021484375,6044.9501953125,6045.7998046875,3257000,0.0,0.0
2024-12-02 13:13:00-05:00,6045.8798828125,6047.2001953125,6045.7900390625,6047.10986328125,3255000,0.0,0.0
2024-12-02 13:14:00-05:00,6047.10009765625,6047.1201171875,6045.72998046875,6046.0400390625,3413000,0.0,0.0
2024-12-02 13:15:00-05:00,6046.02978515625,6046.47021484375,6045.6201171875,6045.6201171875,2788000,0.0,0.0
2024-12-02 13:16:00-05:00,6045.52978515625,6045.759765625,6045.06005859375,6045.22021484375,3788000,0.0,0.0
2024-12-02 13:17:00-05:00,6045.240234375,6045.259765625,6044.77001953125,6044.89013671875,4482000,0.0,0.0
2024-12-02 13:18:00-05:00,6044.89990234375,6045.52001953125,6044.75,6045.419921875,4108000,0.0,0.0
2024-12-02 13:19:00-05:00,6045.43017578125,6046.39013671875,6045.31005859375,6046.02978515625,3932000,0.0,0.0
2024-12-02 13:20:00-05:00,6045.97021484375,6046.72021484375,6045.89013671875,6046.5498046875,3838000,0.0,0.0
2024-12-02 13:21:00-05:00,6046.52978515625,6047.64013671875,6046.52978515625,6047.64013671875,4243000,0.0,0.0
2024-12-02 13:22:00-05:00,6047.56982421875,6048.89013671875,6047.56982421875,6048.89013671875,3563000,0.0,0.0
2024-12-02 13:23:00-05:00,6048.68994140625,6048.72021484375,6048.14013671875,6048.35009765625,3544000,0.0,0.0
2024-12-02 13:24:00-05:00,6048.419921875,6048.9599609375,6048.39990234375,6048.9501953125,2725000,0.0,0.0
